2022-04-08T18:37:07.392703, 12.52
2022-04-08T18:37:07.642141, 12.41
2022-04-08T18:37:07.892175, 12.40
2022-04-08T18:37:08.142186, 12.40
2022-04-08T18:37:08.392807, 12.40
2022-04-08T18:37:08.641996, 12.40
2022-04-08T18:37:08.891877, 12.38
2022-04-08T18:37:09.141876, 12.37
2022-04-08T18:37:09.391934, 12.37
2022-04-08T18:37:09.642393, 12.36
2022-04-08T18:37:09.892408, 12.36
2022-04-08T18:37:10.142418, 12.36
2022-04-08T18:37:10.392464, 12.36
2022-04-08T18:37:10.642512, 12.36
2022-04-08T18:37:10.892076, 12.35
2022-04-08T18:37:11.142553, 12.34
2022-04-08T18:37:11.392779, 12.33
2022-04-08T18:37:11.642624, 12.33
2022-04-08T18:37:11.892232, 12.32
2022-04-08T18:37:12.142235, 12.32
2022-04-08T18:37:12.392283, 12.32
2022-04-08T18:37:12.642319, 12.32
2022-04-08T18:37:12.892739, 12.32
2022-04-08T18:37:13.142378, 12.32
2022-04-08T18:37:13.392391, 12.32
2022-04-08T18:37:13.642834, 12.32
2022-04-08T18:37:13.892464, 12.32
2022-04-08T18:37:14.142432, 12.31
2022-04-08T18:37:14.392489, 12.30
2022-04-08T18:37:14.641938, 12.29
2022-04-08T18:37:14.891961, 12.29
2022-04-08T18:37:15.141988, 12.29
2022-04-08T18:37:15.392597, 12.29
2022-04-08T18:37:15.642643, 12.28
2022-04-08T18:37:15.892652, 12.28
2022-04-08T18:37:16.142672, 12.28
2022-04-08T18:37:16.392134, 12.28
2022-04-08T18:37:16.642761, 12.28
2022-04-08T18:37:16.892196, 12.28
2022-04-08T18:37:17.142222, 12.28
2022-04-08T18:37:17.391835, 12.28
2022-04-08T18:37:17.642872, 12.28
2022-04-08T18:37:17.892882, 12.28
2022-04-08T18:37:18.142334, 12.28
2022-04-08T18:37:18.392364, 12.28
2022-04-08T18:37:18.642418, 12.28
2022-04-08T18:37:18.892425, 12.27
2022-04-08T18:37:19.142450, 12.27
2022-04-08T18:37:19.392481, 12.26
2022-04-08T18:37:19.642525, 12.25
2022-04-08T18:37:19.892539, 12.25
2022-04-08T18:37:20.143147, 12.25
2022-04-08T18:37:20.392178, 12.25
2022-04-08T18:37:20.642361, 12.24
2022-04-08T18:37:20.892269, 12.24
2022-04-08T18:37:21.142253, 12.24
2022-04-08T18:37:21.392319, 12.24
2022-04-08T18:37:21.642332, 12.24
2022-04-08T18:37:21.892779, 12.24
2022-04-08T18:37:22.142810, 12.24
2022-04-08T18:37:22.392835, 12.24
2022-04-08T18:37:22.642596, 12.24
2022-04-08T18:37:22.892482, 12.24
2022-04-08T18:37:23.142507, 12.24
2022-04-08T18:37:23.392542, 12.24
2022-04-08T18:37:23.642576, 12.24
2022-04-08T18:37:23.892586, 12.24
2022-04-08T18:37:24.142632, 12.24
2022-04-08T18:37:24.392674, 12.24
2022-04-08T18:37:24.642253, 12.24
2022-04-08T18:37:24.892734, 12.24
2022-04-08T18:37:25.142157, 12.24
2022-04-08T18:37:25.392339, 12.24
2022-04-08T18:37:25.642383, 12.24
2022-04-08T18:37:25.892853, 12.24
2022-04-08T18:37:26.142855, 12.23
2022-04-08T18:37:26.392900, 12.22
2022-04-08T18:37:26.642497, 12.22
2022-04-08T18:37:26.892382, 12.21
2022-04-08T18:37:27.142397, 12.21
2022-04-08T18:37:27.393022, 12.21
2022-04-08T18:37:27.643048, 12.21
2022-04-08T18:37:27.892504, 12.21
2022-04-08T18:37:28.142530, 12.21
2022-04-08T18:37:28.393127, 12.21
2022-04-08T18:37:28.643152, 12.20
2022-04-08T18:37:28.892588, 12.20
2022-04-08T18:37:29.142619, 12.20
2022-04-08T18:37:29.392650, 12.20
2022-04-08T18:37:29.643277, 12.20
2022-04-08T18:37:29.892292, 12.20
2022-04-08T18:37:30.142740, 12.20
2022-04-08T18:37:30.392770, 12.20
2022-04-08T18:37:30.642792, 12.20
2022-04-08T18:37:30.892404, 12.20
2022-04-08T18:37:31.142435, 12.20
2022-04-08T18:37:31.392879, 12.20
2022-04-08T18:37:31.642489, 12.20
2022-04-08T18:37:31.892520, 12.20
2022-04-08T18:37:32.142554, 12.20
2022-04-08T18:37:32.393001, 12.20
2022-04-08T18:37:32.642606, 12.20
2022-04-08T18:37:32.892649, 12.20
2022-04-08T18:37:33.142669, 12.20
2022-04-08T18:37:33.392697, 12.20
2022-04-08T18:37:33.642142, 12.20
2022-04-08T18:37:33.892755, 12.20
2022-04-08T18:37:34.142796, 12.20
2022-04-08T18:37:34.392817, 12.20
2022-04-08T18:37:34.642261, 12.20
2022-04-08T18:37:34.892300, 12.19
2022-04-08T18:37:35.142327, 12.19
2022-04-08T18:37:35.392365, 12.18
2022-04-08T18:37:35.642390, 12.18
2022-04-08T18:37:35.892412, 12.17
2022-04-08T18:37:36.142440, 12.17
2022-04-08T18:37:36.392470, 12.17
2022-04-08T18:37:36.642496, 12.17
2022-04-08T18:37:36.892536, 12.17
2022-04-08T18:37:37.142559, 12.17
2022-04-08T18:37:37.393163, 12.16
2022-04-08T18:37:37.642613, 12.17
2022-04-08T18:37:37.893228, 12.17
2022-04-08T18:37:38.142672, 12.16
2022-04-08T18:37:38.392698, 12.16
2022-04-08T18:37:38.642734, 12.16
2022-04-08T18:37:38.892763, 12.16
2022-04-08T18:37:39.142790, 12.16
2022-04-08T18:37:39.392824, 12.16
2022-04-08T18:37:39.642848, 12.16
2022-04-08T18:37:39.892871, 12.16
2022-04-08T18:37:40.142918, 12.16
2022-04-08T18:37:40.392941, 12.16
2022-04-08T18:37:40.643007, 12.16
2022-04-08T18:37:40.893005, 12.16
2022-04-08T18:37:41.143029, 12.16
2022-04-08T18:37:41.393058, 12.16
2022-04-08T18:37:41.643084, 12.16
2022-04-08T18:37:41.893116, 12.16
2022-04-08T18:37:42.143157, 12.16
2022-04-08T18:37:42.392746, 12.16
2022-04-08T18:37:42.643220, 12.16
2022-04-08T18:37:42.892808, 12.16
2022-04-08T18:37:43.143259, 12.16
2022-04-08T18:37:43.392870, 12.16
2022-04-08T18:37:43.643323, 12.16
2022-04-08T18:37:43.892924, 12.16
2022-04-08T18:37:44.142946, 12.16
2022-04-08T18:37:44.392978, 12.16
2022-04-08T18:37:44.643011, 12.16
2022-04-08T18:37:44.893042, 12.16
2022-04-08T18:37:45.143070, 12.16
2022-04-08T18:37:45.393092, 12.16
2022-04-08T18:37:45.643339, 12.15
2022-04-08T18:37:45.892579, 12.15
2022-04-08T18:37:46.143188, 12.15
2022-04-08T18:37:46.392633, 12.14
2022-04-08T18:37:46.642683, 12.14
2022-04-08T18:37:46.893292, 12.13
2022-04-08T18:37:47.143301, 12.13
2022-04-08T18:37:47.392751, 12.13
2022-04-08T18:37:47.642778, 12.13
2022-04-08T18:37:47.892812, 12.13
2022-04-08T18:37:48.143419, 12.13
2022-04-08T18:37:48.392436, 12.13
2022-04-08T18:37:48.642917, 12.13
2022-04-08T18:37:48.892965, 12.12
2022-04-08T18:37:49.142547, 12.12
2022-04-08T18:37:49.392994, 12.12
2022-04-08T18:37:49.643026, 12.12
2022-04-08T18:37:49.892628, 12.12
2022-04-08T18:37:50.143084, 12.12
2022-04-08T18:37:50.392679, 12.12
2022-04-08T18:37:50.642717, 12.12
2022-04-08T18:37:50.893743, 12.12
2022-04-08T18:37:51.142771, 12.12
2022-04-08T18:37:51.393222, 12.12
2022-04-08T18:37:51.642827, 12.12
2022-04-08T18:37:51.892874, 12.12
2022-04-08T18:37:52.143301, 12.12
2022-04-08T18:37:52.392907, 12.12
2022-04-08T18:37:52.643362, 12.12
2022-04-08T18:37:52.892969, 12.12
2022-04-08T18:37:53.143014, 12.12
2022-04-08T18:37:53.393461, 12.12
2022-04-08T18:37:53.643060, 12.12
2022-04-08T18:37:53.893100, 12.12
2022-04-08T18:37:54.143124, 12.12
2022-04-08T18:37:54.393146, 12.12
2022-04-08T18:37:54.643157, 12.12
2022-04-08T18:37:54.892630, 12.12
2022-04-08T18:37:55.143237, 12.12
2022-04-08T18:37:55.393267, 12.12
2022-04-08T18:37:55.642697, 12.12
2022-04-08T18:37:55.893354, 12.12
2022-04-08T18:37:56.142804, 12.12
2022-04-08T18:37:56.393402, 12.12
2022-04-08T18:37:56.643433, 12.12
2022-04-08T18:37:56.892864, 12.12
2022-04-08T18:37:57.143468, 12.11
2022-04-08T18:37:57.393507, 12.11
2022-04-08T18:37:57.642949, 12.11
2022-04-08T18:37:57.892981, 12.11
2022-04-08T18:37:58.143594, 12.10
2022-04-08T18:37:58.392620, 12.10
2022-04-08T18:37:58.643652, 12.10
2022-04-08T18:37:58.893672, 12.09
2022-04-08T18:37:59.143145, 12.09
2022-04-08T18:37:59.393740, 12.09
2022-04-08T18:37:59.643177, 12.09
2022-04-08T18:37:59.893216, 12.09
2022-04-08T18:38:00.143232, 12.08
2022-04-08T18:38:00.393266, 12.08
2022-04-08T18:38:00.643337, 12.08
2022-04-08T18:38:00.893350, 12.08
2022-04-08T18:38:01.142939, 12.08
2022-04-08T18:38:01.392965, 12.08
2022-04-08T18:38:01.642991, 12.08
2022-04-08T18:38:01.893022, 12.08
2022-04-08T18:38:02.143050, 12.08
2022-04-08T18:38:02.393079, 12.08
2022-04-08T18:38:02.643130, 12.08
2022-04-08T18:38:02.893148, 12.08
2022-04-08T18:38:03.143191, 12.08
2022-04-08T18:38:03.393181, 12.08
2022-04-08T18:38:03.643675, 12.08
2022-04-08T18:38:03.893676, 12.08
2022-04-08T18:38:04.143285, 12.08
2022-04-08T18:38:04.393735, 12.08
2022-04-08T18:38:04.643366, 12.08
2022-04-08T18:38:04.893380, 12.08
2022-04-08T18:38:05.143402, 12.08
2022-04-08T18:38:05.393427, 12.08
2022-04-08T18:38:05.643485, 12.08
2022-04-08T18:38:05.893491, 12.08
2022-04-08T18:38:06.143492, 12.08
2022-04-08T18:38:06.393553, 12.08
2022-04-08T18:38:06.643690, 12.08
2022-04-08T18:38:06.893050, 12.08
2022-04-08T18:38:07.143644, 12.08
2022-04-08T18:38:07.393110, 12.08
2022-04-08T18:38:07.643274, 12.08
2022-04-08T18:38:07.893169, 12.08
2022-04-08T18:38:08.143180, 12.08
2022-04-08T18:38:08.393208, 12.08
2022-04-08T18:38:08.643250, 12.08
2022-04-08T18:38:08.892837, 12.08
2022-04-08T18:38:09.142863, 12.07
2022-04-08T18:38:09.392898, 12.07
2022-04-08T18:38:09.642956, 12.07
2022-04-08T18:38:09.893978, 12.07
2022-04-08T18:38:10.143971, 12.06
2022-04-08T18:38:10.393441, 12.05
2022-04-08T18:38:10.643055, 12.05
2022-04-08T18:38:10.893089, 12.05
2022-04-08T18:38:11.143526, 12.05
2022-04-08T18:38:11.393131, 12.05
2022-04-08T18:38:11.643596, 12.05
2022-04-08T18:38:11.893608, 12.05
2022-04-08T18:38:12.143220, 12.04
2022-04-08T18:38:12.393246, 12.04
2022-04-08T18:38:12.643434, 12.04
2022-04-08T18:38:12.893747, 12.04
2022-04-08T18:38:13.143758, 12.04
2022-04-08T18:38:13.393786, 12.04
2022-04-08T18:38:13.643406, 12.04
2022-04-08T18:38:13.893847, 12.04
2022-04-08T18:38:14.143453, 12.04
2022-04-08T18:38:14.393481, 12.04
2022-04-08T18:38:14.643672, 12.04
2022-04-08T18:38:14.893546, 12.04
2022-04-08T18:38:15.143571, 12.04
2022-04-08T18:38:15.393667, 12.04
2022-04-08T18:38:15.643225, 12.04
2022-04-08T18:38:15.893659, 12.04
2022-04-08T18:38:16.143086, 12.04
2022-04-08T18:38:16.393719, 12.04
2022-04-08T18:38:16.643212, 12.04
2022-04-08T18:38:16.893794, 12.04
2022-04-08T18:38:17.143829, 12.04
2022-04-08T18:38:17.393841, 12.04
2022-04-08T18:38:17.643872, 12.04
2022-04-08T18:38:17.893895, 12.04
2022-04-08T18:38:18.143339, 12.04
2022-04-08T18:38:18.393947, 12.04
2022-04-08T18:38:18.643555, 12.04
2022-04-08T18:38:18.894007, 12.04
2022-04-08T18:38:19.143458, 12.04
2022-04-08T18:38:19.393505, 12.04
2022-04-08T18:38:19.643531, 12.04
2022-04-08T18:38:19.893558, 12.04
2022-04-08T18:38:20.143574, 12.04
2022-04-08T18:38:20.393189, 12.04
2022-04-08T18:38:20.643644, 12.04
2022-04-08T18:38:20.893246, 12.03
2022-04-08T18:38:21.143269, 12.04
2022-04-08T18:38:21.393317, 12.03
2022-04-08T18:38:21.643479, 12.03
2022-04-08T18:38:21.893379, 12.03
2022-04-08T18:38:22.143386, 12.03
2022-04-08T18:38:22.393833, 12.02
2022-04-08T18:38:22.644168, 12.02
2022-04-08T18:38:22.893917, 12.01
2022-04-08T18:38:23.143503, 12.01
2022-04-08T18:38:23.393528, 12.01
